chapter_no	chapter_title	id	word	phonetic	pos	tag	meaning	root	example_en	example_cn	extra	source
12	饮食健康	166	gum	/ɡʌm/	n.	高频	口香糖；树胶		Chewing gum after meals can help freshen your breath and clean your teeth.	饭后嚼口香糖有助于清新口气和清洁牙齿。	组合词：chewing gum；注意：gums（牙龈）	https://www.leonwang.cc/ielts-vocab/data-12.js?v=20260618-1
12	饮食健康	167	soak	/səʊk/	v.	核心	浸泡；使湿透		You need to soak the dried beans overnight before cooking them.	你需要在煮干豆之前将其浸泡一夜。	名词：soak（浸泡）；形容词：soaking（湿透的）	https://www.leonwang.cc/ielts-vocab/data-12.js?v=20260618-1
12	饮食健康	168	dip	/dɪp/	v.	高频	蘸，浸		She dipped the strawberry into melted chocolate and then let it cool.	她把草莓蘸入融化的巧克力中，然后让它冷却。	名词：dip（蘸料；下降）	https://www.leonwang.cc/ielts-vocab/data-12.js?v=20260618-1
12	饮食健康	169	squeeze	/ˈskwiːz/	v.	核心	挤压		Squeeze the lemon gently to get the juice without releasing seeds.	轻轻挤压柠檬以榨出汁液，同时避免籽掉出来。	搭配：squeeze something out of something（从某物中榨出某物）	https://www.leonwang.cc/ielts-vocab/data-12.js?v=20260618-1
12	饮食健康	170	stir	/stɜː/	v.	核心	搅动；（使）行动		Stir the soup occasionally to prevent it from sticking to the bottom of the pot.	不时搅动汤，防止它粘在锅底。	名词：stir（搅动；轰动）；搭配：stir up（激起）	https://www.leonwang.cc/ielts-vocab/data-12.js?v=20260618-1
12	饮食健康	171	grind	/ɡrɪnd/	v.	高频	碾碎 n. 枯燥乏味的事		I use a coffee grinder to grind fresh beans every morning.	我每天早上去用咖啡研磨机磨新鲜的咖啡豆。	习语：grind down（欺压）；名词：grinder（研磨机）	https://www.leonwang.cc/ielts-vocab/data-12.js?v=20260618-1
12	饮食健康	172	slice	/slaɪs/	n./v.	核心	薄片；切片；切下		Could you slice the bread into thin pieces for the sandwiches?	你能把面包切成薄片做三明治吗？	常见搭配：a slice of cake（一块蛋糕）；slice off（切下）	https://www.leonwang.cc/ielts-vocab/data-12.js?v=20260618-1
13	建筑场所	1	locate	/ləʊˈkeɪt/	v.	核心	放置，建立；找到		The new hospital will be located near the college campus for easy access.	新医院将设在大学校园附近，以方便就医。	location n. 地点；搭配：be located in/on/at 位于，坐落于	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	2	reside	/rɪˈzaɪd/	v.	高频	居住		Many retired people choose to reside in peaceful coastal towns.	许多退休的人选择居住在宁静的沿海城镇。	residence n. 居住；住处；residential adj. 住宅的，适合居住的	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	3	inhabit	/ɪnˈhæbɪt/	v.	高频	居住于		Several rare species of birds inhabit this remote forest area.	数种稀有鸟类栖息于这片偏远的森林区域。	habitable adj. 适合居住的	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	4	migrate	/maɪˈɡreɪt/	v.	核心	迁徙；移居		Some animals migrate thousands of kilometres each year to find food.	有些动物每年迁徙数千公里以寻找食物。	migration n. 迁徙；移居；immigrate v. 移入；emigrate v. 移居国外	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	5	settle	/ˈsetl/	v.	核心	解决；在......定居，使定居		After years of travelling, they finally decided to settle in a small village.	多年漂泊之后，他们最终决定在一个小村庄定居下来。	settlement n. 解决；定居点；搭配：settle down 定居下来；平静下来	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	6	dwelling	/ˈdwelɪŋ/	n.	高频	住所		The government is building affordable dwellings for low-income families.	政府正在为低收入家庭建造负担得起的住所。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	7	skyscraper	/ˈskaɪˌskreɪpə/	n.	核心	摩天大楼		The new skyscraper will offer stunning views over the entire city.	这栋新摩天大楼将能俯瞰到整个城市的壮丽景色。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	8	villa	/ˈvɪlə/	n.	高频	乡间别墅；[英]度假别墅		They spent the summer in a beautiful villa surrounded by olive trees.	他们在一栋被橄榄树环绕的漂亮别墅里度过了夏天。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	9	mansion	/ˈmænʃən/	n.	高频	宅第，公馆		The historic mansion has been turned into a public museum for everyone to visit.	这座历史悠久的宅第已被改造成公共博物馆供大家参观。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	10	apartment	/əˈpɑːtmənt/	n.	核心	[尤美]公寓套房		She rented a small apartment close to the university to save commuting time.	她在大学附近租了一套小公寓，以节省通勤时间。	搭配：a suite of apartment 一套公寓	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	11	flat	/flæt/	n.	核心	[尤英]单元房，公寓		They bought a ground-floor flat with a lovely little garden at the back.	他们买了一套底层公寓，后面带一个可爱的小花园。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	12	hostel	/ˈhɒstl/	n.	高频	廉价招待所		Backpackers often choose to stay in a hostel to meet other travellers.	背包客经常选择住在青年旅舍，好与其他旅行者交流。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	13	lodge	/lɒdʒ/	v.	高频	租住； n. 小屋；度假屋		During the ski trip, we lodged at a cosy cabin near the slopes.	滑雪旅行期间，我们租住在雪道附近一间舒适的小屋里。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	14	hut	/hʌt/	n.	低频	小屋，棚屋		The fishermen built a small wooden hut near the river to store their nets.	渔民们在河边建了一间小木屋来存放渔网。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	15	cabin	/ˈkæbɪn/	n.	高频	小木屋；（船上的）小舱		We booked a log cabin in the forest for a quiet weekend getaway.	我们在森林里预订了一间原木小屋，去安静地度个周末。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	16	block	/blɒk/	n.	核心	街区；障碍；一块		There is a small supermarket just a few blocks away from my house.	离我家几个街区之外就有一家小超市。	搭配：a block of 一块	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	17	grid	/ɡrɪd/	n.	低频	栅栏；网格；输电网		The streets in the centre of the city are laid out in a grid pattern.	市中心的街道呈网格状布局。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	18	aisle	/aɪl/	n.	高频	走廊，过道		The bride walked gracefully down the aisle with her father by her side.	新娘在父亲的陪伴下优雅地走过教堂的过道。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	19	cellar	/ˈselə/	n.	低频	地窖，地下室		They stored boxes of old books in the cool and dark cellar.	他们把一箱箱旧书存放在阴凉黑暗的地下室里。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	20	shed	/ʃed/	n.	低频	简易房，棚； v. 流，洒；摆脱		He keeps his gardening tools in a small wooden shed behind the house.	他把园艺工具放在屋后一间小木棚里。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	21	porch	/pɔːtʃ/	n.	低频	门廊		On summer evenings, they often sit on the porch enjoying the cool breeze.	夏天的傍晚，他们经常坐在门廊上享受凉爽的微风。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	22	corridor	/ˈkɒrɪdɔː/	n.	核心	走廊，通道		Students quietly walked along the corridor while others were taking exams.	其他学生在考试时，学生们沿着走廊安静地行走。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	23	cottage	/ˈkɒtɪdʒ/	n.	高频	村舍，小屋		They rented a charming stone cottage in the countryside for the holiday.	他们在乡间租了一间迷人的石头村舍度假。	搭配：a summer cottage 避暑别墅	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	24	stair	/steə/	n.	核心	楼梯		He sat on the bottom stair to tie his shoelaces before leaving the house.	他出门前坐在最下面一级楼梯上系鞋带。	upstairs / downstairs	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	25	nursery	/ˈnɜːsəri/	n.	核心	托儿所； adj. 托儿所的		Many working parents send their toddlers to a nursery during the day.	许多在职父母白天把幼儿送到托儿所。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	26	cradle	/ˈkreɪdl/	n.	高频	摇篮；发源地		Ancient China is often called the cradle of one of the world's oldest civilisations.	古代中国常被称为世界上最古老文明之一的发源地。	搭配：from the cradle to the grave 从生到死；a cradle song 摇篮曲	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	27	shelter	/ˈʃeltə/	n.	核心	庇护处；掩蔽； v. 庇护；遮蔽		Many volunteers helped build shelters for families who lost their homes in the flood.	许多志愿者帮助为洪水中失去家园的家庭建造庇护所。	搭配：shelter from the rain 避雨	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	28	staircase	/ˈsteəkeɪs/	n.	高频	（建筑内的）楼梯		The main staircase of the old library is made of beautifully carved wood.	老图书馆的主楼梯由雕刻精美的木头制成。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	29	storey	/ˈstɔːri/	n.	高频	楼层		The office building has twelve storeys and offers great views of the park.	这栋办公楼有十二层，能俯瞰公园的美丽景色。	也作 story	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	30	layer	/ˈleɪə/	n.	核心	层		A thin layer of ice covered the road, making driving extremely dangerous.	道路上覆盖着一层薄冰，使驾驶变得极其危险。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	31	elevator	/ˈelɪveɪtə/	n.	核心	[美]电梯		Please use the elevator if you are going to the fifth floor or above.	如果要上五楼或更高楼层，请搭乘电梯。	lift n. [英]电梯；搭配：a freight elevator 货梯	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	32	escalator	/ˈeskəleɪtə/	n.	高频	自动扶梯，滚梯		The shopping centre has both lifts and escalators for customers with different needs.	购物中心既有电梯又有自动扶梯，满足不同顾客的需求。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	33	handrail	/ˈhændreɪl/	n.	低频	扶手，栏杆		When walking down steep stairs, it is safer to hold the handrail firmly.	走下陡峭的楼梯时，牢牢抓住扶手会更安全。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	34	pillar	/ˈpɪlə/	n.	高频	柱子；中坚，栋梁		The roof of the ancient temple is supported by massive stone pillars.	古庙的屋顶由巨大的石柱支撑。	搭配：a pillar of society 社会栋梁	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	35	column	/ˈkɒləm/	n.	核心	柱；（书、报纸等）栏；专栏		She writes a weekly column for the local newspaper about environmental issues.	她为当地报纸每周撰写一篇关于环境问题的专栏文章。	columnist n. 专栏作家	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	36	beam	/biːm/	n.	高频	（能量、放射线或粒子的）束，柱		A narrow beam of sunlight came through the small gap in the curtains.	一束狭窄的阳光透过窗帘的小缝隙照了进来。	搭配：a laser beam 激光束	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	37	vault	/vɔːlt/	n.	低频	拱顶；金库，保险库		The bank keeps its most valuable items in a secure underground vault.	银行把最贵重的物品存放在一个安全的地下金库中。	vaulted adj. 有拱顶的，拱形的	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	38	arch	/ɑːtʃ/	n.	高频	拱门； v.（使）弯成弓形		The old stone arch bridge has stood over the river for more than 200 years.	那座古老的石拱桥已经在河上矗立了200多年。	arched adj. 拱形的，弧形的；搭配：a triumphal arch 凯旋门	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	39	ceiling	/ˈsiːlɪŋ/	n.	核心	天花板，顶棚		The ceiling of the concert hall was painted with beautiful clouds and stars.	音乐厅的天花板上画着美丽的云朵和星星。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	40	eaves	/iːvz/	n.	低频	屋檐		A family of swallows built their nest under the eaves of the old barn.	一窝燕子在老谷仓的屋檐下筑了巢。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	41	chimney	/ˈtʃɪmni/	n.	高频	烟囱		In the story, Santa Claus comes down the chimney to deliver presents to children.	故事里，圣诞老人从烟囱下来给孩子们送礼物。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	42	reception	/rɪˈsepʃn/	n.	核心	接待处		Please sign your name at the reception desk before entering the building.	请在进入大楼前到接待处签名。	receptionist n. 接待员	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	43	lobby	/ˈlɒbi/	n.	核心	大厅，前厅；游说； v. 游说		We agreed to meet in the hotel lobby at seven o'clock before going out for dinner.	我们约好七点在酒店大厅见面，然后出去吃晚饭。	lobbyist n. 说客	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	44	bench	/bentʃ/	n.	核心	长凳；[the-] 法官职位		Two elderly men were playing chess on a park bench in the afternoon sun.	两位老人在午后的阳光下坐在公园长凳上下棋。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	45	parlour	/ˈpɑːlə/	n.	低频	客厅		The guests were invited into the front parlour, where tea and biscuits were served.	客人们被请进前客厅，那里备好了茶和饼干。	也作 parlor	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	46	fireplace	/ˈfaɪəpleɪs/	n.	高频	壁炉		On cold winter nights, the family gathers around the fireplace to tell stories.	寒冷的冬夜里，一家人围坐在壁炉旁讲故事。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	47	radiator	/ˈreɪdieɪtə/	n.	高频	暖气设备		The radiator in the classroom keeps the students warm during the winter months.	教室里的暖气片在冬季为学生们保暖。	radiate v. 散发（热）；发射（光）	https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
13	建筑场所	48	living room	/ˈlɪvɪŋ ruːm/	n.	核心	客厅，起居室		The family spends most evenings together in the living room watching television.	这家人大多数晚上都一起在客厅里看电视。		https://www.leonwang.cc/ielts-vocab/data-13.js?v=20260618-1
